SN,D20461000-28
OFFSET_TX,0,0,355,0
OFFSET_RX,0,0,0,0
FCENTER,28
DR,-3.0,12.0,0.0,15.0
COMDR,TX,Board,1,TBL,0.0,7.5
ELEDR,TX,Board,1,Range,7.5
COMDR,RX,Board,1,TBL,-3.0,5.0
ELEDR,RX,Board,1,Range,7.0
TEMPADC,1000
COMSGAINM,TX,Board,1,Channel,1,TBL,18.888388179945164,17.62699763795738,16.41565901995349,15.559270272420449,14.102906509538434,13.775101328942519,12.717107854208944,12.075316497158584,10.947577142961967,9.730502049490704,8.507835816958426,7.637297041915863,6.182276641818941,6.1861730486427655,6.219585501144418,6.224993139380289
ELESGAINM,TX,Board,1,Channel,1,TBL,18.888388179945164,18.324625819961526,17.866766007325094,17.24375968887863,16.57355291468131,16.06766025020462,15.59149531854277,15.218708802327768,14.786250939186829,14.268354554748282,13.74779292971074,13.231340243860812,12.636339659566268,12.051961551051303,11.459590794170097,11.014486342638023
PSPHASE,TX,Board,1,Channel,1,TBL,153.57286236493178,160.01001037947827,165.42501595428163,171.33149449076416,175.63580946646684,-178.47855395941127,-172.75557907199214,-167.3057733560568,-162.62499474129524,-156.92221947516893,-150.6003943963199,-145.01382261592067,-140.95631100181382,-135.5634838495503,-129.0248797732338,-123.23554372244979,-123.24306771386024,-117.63288664151999,-111.85394053226757,-105.9590654319959,-103.22427830880204,-97.51533699499596,-91.59880685471458,-85.43883791771667,-81.39321877210412,-75.4239774807743,-68.88982806620689,-62.657631654767016,-60.51027685095505,-54.3956319702271,-47.599350312589785,-41.65390654081578,-35.61098879643034,-29.249298101862482,-24.936152222926854,-18.948588348405075,-14.379408859450328,-8.278262416564278,-3.3800868766624372,2.3038128242294067,6.808712549047436,12.666698755190879,18.817563472211603,24.673981347809708,29.386937595861944,35.116023843515464,41.978820739018694,47.85965612084345,52.487770636808456,58.39749117706065,64.09046200908335,70.69194761330174,74.64654108006336,81.10226254384632,86.7016967797549,93.46788584337033,98.16704712915617,104.87196981931778,111.085177041431,117.8580123079803,120.86807651397557,127.66775356533721,133.52163013867448,140.14075299267046
COMSGAINM,RX,Board,1,Channel,1,TBL,12.55954263027127,11.511405328638054,10.82343888766847,9.786890155028896,8.499954473091174,7.485495179587893,6.794938269920106,5.730708864924079,4.5587893729926625,3.374356696180201,2.5091036253655585,1.08905561027082,0.49946322621919903,-0.5215746956215932,-1.2072462772907393,-2.27204658033843
ELESGAINM,RX,Board,1,Channel,1,TBL,12.55954263027127,12.018759765394005,11.671674601785405,11.27580854206611,10.72117379087652,10.218944830856627,9.606929488532522,8.94718958600781,8.331286423081496,7.7409150675377,7.336143311331176,6.823620746568854,6.112130941758882,5.401914761053597,5.631415335244863,5.103487458208145
PSPHASE,RX,Board,1,Channel,1,TBL,-130.13684507683766,-124.5136503914645,-122.62078371500661,-117.18132144857424,-108.24068057332673,-102.41007505168301,-100.8161320742619,-95.10345532704687,-85.79070841725043,-79.76749075128733,-77.92145601506407,-71.7897570400761,-63.956810452066506,-57.778083336078815,-55.88790736914872,-49.673409086146194,-44.06300450838935,-38.083419357681095,-36.2479443001229,-30.23594317185039,-22.36721345000789,-16.636720168953882,-14.467364138592057,-8.69438342655588,1.098350580566594,6.612324482909267,9.14181959936656,14.608290205288206,22.992674114732527,28.36770079802491,31.077172642566012,36.25100860755519,47.84100536020003,53.65964671112591,55.085987077247566,60.60825428362702,70.03540533973276,75.84501237039625,77.18229977424487,82.74722092459335,91.56220700805957,97.46272997829404,99.06577933995337,104.93601758089902,113.38773573951765,119.18717124570294,120.93801957663673,126.76872979797419,135.01296473066907,140.67910347477522,142.03697545397677,147.90942271280773,155.62033740857686,161.0153081099179,162.6014576361683,168.1733745521419,176.61907993804118,-177.93009321649873,-176.10852696759645,-170.66219790164385,-162.86203632061333,-157.43509379259083,-155.369021709858,-150.25604393016297
COMSGAINM,TX,Board,1,Channel,2,TBL,19.843086082376004,18.584972339760192,17.357342299630986,16.5035099314867,15.058313726420696,14.756339599501434,13.678669505873277,13.018498469249254,11.92327453293371,10.711888011378337,9.470485517698906,8.610430646553553,7.196625168592981,7.202021171476787,7.198113234092193,7.181326709542899
ELESGAINM,TX,Board,1,Channel,2,TBL,19.843086082376004,19.37108624394001,18.847737484772047,18.27356712612717,17.713568419915813,17.243140236287783,16.741714727718332,16.364093342672994,15.950704133103844,15.456322085450228,14.91990843668711,14.263647563085922,13.675398233986801,13.119522320532003,12.535668871922121,12.049302801945881
PSPHASE,TX,Board,1,Channel,2,TBL,146.9036540461287,153.27468367785954,158.85660916112911,164.74773756390965,169.0111867233025,174.81692366940786,-179.26083180767225,-173.86309633185763,-169.3626497741651,-163.6840334455015,-157.1203409017371,-151.6835763427298,-147.7978026510068,-142.4140292312382,-135.65033732598027,-129.91760976244598,-129.74735931264618,-124.15333905767262,-118.36623403445536,-112.39609396734491,-109.95252140978693,-104.24228746554158,-98.23778635209895,-92.17104924030487,-88.4693223399376,-82.42203359121491,-75.90299265374355,-69.73924535569617,-67.82528708225774,-61.73786410462422,-54.800161615375636,-48.884030583662174,-42.27663700807387,-35.87227129315645,-31.311008379243344,-25.414825120043403,-21.004828650749673,-14.949151007432686,-9.850678532023904,-4.125197451621261,0.3320445353538123,6.184011052692452,12.597538060801293,18.450010638767516,22.9142931998618,28.68736275814434,35.722799453576535,41.74157544075618,45.165772781858536,51.23662540127251,57.18939752809748,63.80086713579792,67.50299624753598,73.98602658644742,79.85682827690171,86.76504037621235,91.28593951380184,98.12747844923568,104.55744143967097,111.32796934437137,114.18907770993712,121.08300954260542,127.18354407593951,133.78201324584737
COMSGAINM,RX,Board,1,Channel,2,TBL,13.379952267174147,12.315906848299438,11.596161067715038,10.610423856910975,9.322736691205057,8.309734724720613,7.600323239859134,6.539480872065239,5.371055122158172,4.204036791858351,3.3154968961435682,1.8940230560804874,1.3301111186834713,0.30754014559229775,-0.39431343768342497,-1.4125879063318068
